"city_id";"region_id";"country_id";"important";"title_ru";"title_en";"region_ru";"region_en";"area_ru";"area_en";"country_id";"title_ru";"title_en"
"4170281";"0";"120";"False";"Minzanga";"Minzanga";"";"";"";"";"120";"Мали";"Mali"
"3780361";"3767483";"119";"False";"Kampong Bawah Gunong";"Kampong Bawah Gunong";"Negeri Kedah";"Negeri Kedah";"";"";"119";"Малайзия";"Malaysia"
"3780709";"3767479";"119";"False";"Kampong Banggol Judah";"Kampong Banggol Judah";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780707";"3767479";"119";"False";"Kampong Banggol Kemenyan";"Kampong Banggol Kemenyan";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780695";"3767479";"119";"False";"Kampong Banggol Mek Pit";"Kampong Banggol Mek Pit";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780682";"3767479";"119";"False";"Kampong Banggol Pak Esah";"Kampong Banggol Pak Esah";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780677";"3767479";"119";"False";"Kampong Banggol Pertang";"Kampong Banggol Pertang";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780675";"3767479";"119";"False";"Kampong Banggol Petani";"Kampong Banggol Petani";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780666";"3767479";"119";"False";"Kampong Banggol Sering";"Kampong Banggol Sering";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780629";"3767479";"119";"False";"Kampong Banir Belikong";"Kampong Banir Belikong";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780761";"3767476";"119";"False";"Kampong Bandar Baharu";"Kampong Bandar Baharu";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3780617";"3767471";"119";"False";"Kampong Bari Kechil";"Kampong Bari Kechil";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3036566";"3036288";"187";"False";"Aw Daarow";"Aw Daarow";"Gobolka Bay";"Gobolka Bay";"";"";"187";"Сомали";"Somalia"
"4171135";"0";"120";"False";"Koumbouriba";"Koumbouriba";"";"";"";"";"120";"Мали";"Mali"
"3780347";"3767479";"119";"False";"Kampong Bechah Kelubi";"Kampong Bechah Kelubi";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"4170274";"0";"120";"False";"Missidi";"Missidi";"";"";"";"";"120";"Мали";"Mali"
"3780345";"3767479";"119";"False";"Kampong Bechah Landak";"Kampong Bechah Landak";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780570";"3767470";"119";"False";"Kampong Batang Melekek";"Kampong Batang Melekek";"Negeri Melaka";"Negeri Melaka";"";"";"119";"Малайзия";"Malaysia"
"3780534";"3767477";"119";"False";"Kampong Batu Balai";"Kampong Batu Balai";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3780491";"3767477";"119";"False";"Kampong Batu Gadin";"Kampong Batu Gadin";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3780462";"3767477";"119";"False";"Kampong Batu Kapor";"Kampong Batu Kapor";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3780426";"3767476";"119";"False";"Kampong Batu Melintang";"Kampong Batu Melintang";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3780607";"3767475";"119";"False";"Kampong Baroh Temak";"Kampong Baroh Temak";" Pauh";" Pauh";"Negeri Perlis";"Negeri Perlis";"119";"Малайзия";"Malaysia"
"3780371";"3767482";"119";"False";"Kampong Batu Uban";"Kampong Batu Uban";"Negeri Pulau Pinang";"Negeri Pulau Pinang";"";"";"119";"Малайзия";"Malaysia"
"3780609";"3767471";"119";"False";"Kampong Baroh Kua";"Kampong Baroh Kua";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3780591";"3767471";"119";"False";"Kampong Baru Bukit Besi";"Kampong Baru Bukit Besi";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3780581";"3767471";"119";"False";"Kampong Batangan";"Kampong Batangan";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"4171134";"0";"120";"False";"Koumé";"Koumé";"";"";"";"";"120";"Мали";"Mali"
"4171132";"0";"120";"False";"Koumi";"Koumi";"";"";"";"";"120";"Мали";"Mali"
"3780208";"3767483";"119";"False";"Kampong Bendang Man";"Kampong Bendang Man";"Negeri Kedah";"Negeri Kedah";"";"";"119";"Малайзия";"Malaysia"
"3780336";"3767479";"119";"False";"Kampong Bechah Seladang";"Kampong Bechah Seladang";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"4169573";"0";"120";"False";"Njibléna";"Njibléna";"";"";"";"";"120";"Мали";"Mali"
"4169570";"0";"120";"False";"Nkoko";"Nkoko";"";"";"";"";"120";"Мали";"Mali"
"3780073";"3767471";"119";"False";"Kampong Bijangga";"Kampong Bijangga";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3780280";"3767479";"119";"False";"Kampong Belimbing Puting";"Kampong Belimbing Puting";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780248";"3767479";"119";"False";"Kampong Belukar Kemian";"Kampong Belukar Kemian";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780320";"3767475";"119";"False";"Kampong Behor";"Kampong Behor";" Pauh";" Pauh";"Negeri Perlis";"Negeri Perlis";"119";"Малайзия";"Malaysia"
"3780309";"3767471";"119";"False";"Kampong Beladau Kolam";"Kampong Beladau Kolam";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3780300";"3767471";"119";"False";"Kampong Belara";"Kampong Belara";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3780306";"3767473";"119";"False";"Kampong Belait";"Kampong Belait";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3780158";"3767473";"119";"False";"Kampong Berang Temong";"Kampong Berang Temong";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3780161";"3767473";"119";"False";"Kampong Berangan Ilir";"Kampong Berangan Ilir";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3780145";"3767473";"119";"False";"Kampong Berga Betong";"Kampong Berga Betong";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3359405";"3356333";"128";"False";"Ficha";"Ficha";"Província de Manica";"Província de Manica";"";"";"128";"Мозамбик";"Mozambique"
"4171129";"0";"120";"False";"Kouna";"Kouna";"";"";"";"";"120";"Мали";"Mali"
"4171120";"0";"120";"False";"Kounana";"Kounana";"";"";"";"";"120";"Мали";"Mali"
"4171079";"0";"120";"False";"Kounta";"Kounta";"";"";"";"";"120";"Мали";"Mali"
"3780142";"3767479";"119";"False";"Kampong Berhala";"Kampong Berhala";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779910";"3767479";"119";"False";"Kampong Bukit Batu Kawi";"Kampong Bukit Batu Kawi";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"4169568";"0";"120";"False";"Nkontina";"Nkontina";"";"";"";"";"120";"Мали";"Mali"
"3779927";"3767477";"119";"False";"Kampong Bukit Babi";"Kampong Bukit Babi";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3767581";"3767474";"119";"False";"Longkogungan";"Longkogungan";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3779935";"3767471";"119";"False";"Kampong Bukit Agu";"Kampong Bukit Agu";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779908";"3767471";"119";"False";"Kampong Bukit Bayas";"Kampong Bukit Bayas";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3780071";"3767474";"119";"False";"Kampong Bikasan";"Kampong Bikasan";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3780069";"3767474";"119";"False";"Kampong Binankahuan";"Kampong Binankahuan";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3780008";"3767474";"119";"False";"Kampong Bombalai Jambatan";"Kampong Bombalai Jambatan";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3780005";"3767474";"119";"False";"Kampong Bongaliu";"Kampong Bongaliu";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3780004";"3767474";"119";"False";"Kampong Bongdang";"Kampong Bongdang";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3779981";"3767473";"119";"False";"Kampong Buang";"Kampong Buang";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3036543";"3036288";"187";"False";"Aw Reenow";"Aw Reenow";"Gobolka Bay";"Gobolka Bay";"";"";"187";"Сомали";"Somalia"
"4171117";"0";"120";"False";"Kounanzana";"Kounanzana";"";"";"";"";"120";"Мали";"Mali"
"4171116";"0";"120";"False";"Kounbé";"Kounbé";"";"";"";"";"120";"Мали";"Mali"
"3779780";"3767483";"119";"False";"Kampong Bukit Kubor";"Kampong Bukit Kubor";"Negeri Kedah";"Negeri Kedah";"";"";"119";"Малайзия";"Malaysia"
"3779898";"3767479";"119";"False";"Kampong Bukit Berchang";"Kampong Bukit Berchang";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779872";"3767479";"119";"False";"Kampong Bukit Chengat";"Kampong Bukit Chengat";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"4169564";"0";"120";"False";"Nkourala";"Nkourala";"";"";"";"";"120";"Мали";"Mali"
"3779834";"3767479";"119";"False";"Kampong Bukit Hanyut";"Kampong Bukit Hanyut";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779822";"3767479";"119";"False";"Kampong Bukit Johor";"Kampong Bukit Johor";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"4170271";"0";"120";"False";"Missira";"Missira";"";"";"";"";"120";"Мали";"Mali"
"3779765";"3767470";"119";"False";"Kampong Bukit Larang";"Kampong Bukit Larang";"Negeri Melaka";"Negeri Melaka";"";"";"119";"Малайзия";"Malaysia"
"3779800";"3767482";"119";"False";"Kampong Bukit Kechil";"Kampong Bukit Kechil";"Negeri Pulau Pinang";"Negeri Pulau Pinang";"";"";"119";"Малайзия";"Malaysia"
"3779879";"3767471";"119";"False";"Kampong Bukit Bunut Buah";"Kampong Bukit Bunut Buah";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779855";"3767471";"119";"False";"Kampong Bukit Depu";"Kampong Bukit Depu";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779844";"3767471";"119";"False";"Kampong Bukit Gelugor";"Kampong Bukit Gelugor";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779819";"3767471";"119";"False";"Kampong Bukit Kabong";"Kampong Bukit Kabong";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779773";"3767471";"119";"False";"Kampong Bukit Kulim";"Kampong Bukit Kulim";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779735";"3767483";"119";"False";"Kampong Bukit Pak Kuning";"Kampong Bukit Pak Kuning";"Negeri Kedah";"Negeri Kedah";"";"";"119";"Малайзия";"Malaysia"
"3779647";"3767479";"119";"False";"Kampong Bukit Tok Che Dol";"Kampong Bukit Tok Che Dol";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779571";"3767479";"119";"False";"Kampong Bunut Sarang Burong";"Kampong Bunut Sarang Burong";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779549";"3767479";"119";"False";"Kampong Chabang Tiga Perol";"Kampong Chabang Tiga Perol";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779619";"3767476";"119";"False";"Kampong Buloh Telor";"Kampong Buloh Telor";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3779524";"3767476";"119";"False";"Kampong Changkat Berangan";"Kampong Changkat Berangan";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"4170256";"0";"120";"False";"Mizanso";"Mizanso";"";"";"";"";"120";"Мали";"Mali"
"3779763";"3767471";"119";"False";"Kampong Bukit Leban";"Kampong Bukit Leban";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779688";"3767471";"119";"False";"Kampong Bukit Sawa";"Kampong Bukit Sawa";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779646";"3767471";"119";"False";"Kampong Bukit Tumboh";"Kampong Bukit Tumboh";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779633";"3767471";"119";"False";"Kampong Buloh";"Kampong Buloh";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779603";"3767474";"119";"False";"Kampong Bundu Gulu";"Kampong Bundu Gulu";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3779590";"3767474";"119";"False";"Kampong Bungkalang";"Kampong Bungkalang";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3779563";"3767473";"119";"False";"Kampong Busit";"Kampong Busit";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"4171076";"0";"120";"False";"Kounti";"Kounti";"";"";"";"";"120";"Мали";"Mali"
"3779367";"3767479";"119";"False";"Kampong Cherang Hangus";"Kampong Cherang Hangus";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779359";"3767479";"119";"False";"Kampong Cherang Rotan";"Kampong Cherang Rotan";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779390";"3767477";"119";"False";"Kampong Chengal Lempong";"Kampong Chengal Lempong";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3779513";"3767476";"119";"False";"Kampong Changkat Larang";"Kampong Changkat Larang";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"4169562";"0";"120";"False";"Nofoura";"Nofoura";"";"";"";"";"120";"Мали";"Mali"
"4169561";"0";"120";"False";"Noga";"Noga";"";"";"";"";"120";"Мали";"Mali"
"3779512";"3767476";"119";"False";"Kampong Changkat Lobak";"Kampong Changkat Lobak";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3779502";"3767476";"119";"False";"Kampong Changkat Raja";"Kampong Changkat Raja";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3779345";"3767482";"119";"False";"Kampong Cherok To' Kun Bawah";"Kampong Cherok To' Kun Bawah";"Negeri Pulau Pinang";"Negeri Pulau Pinang";"";"";"119";"Малайзия";"Malaysia"
"3779438";"3767471";"119";"False";"Kampong Che Ibrahim";"Kampong Che Ibrahim";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779341";"3767471";"119";"False";"Kampong Che Selamah";"Kampong Che Selamah";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779334";"3767471";"119";"False";"Kampong Chiak";"Kampong Chiak";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779300";"3767474";"119";"False";"Kampong Dabak";"Kampong Dabak";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3036563";"3036288";"187";"False";"Awdheere";"Awdheere";"Gobolka Bay";"Gobolka Bay";"";"";"187";"Сомали";"Somalia"
"4171113";"0";"120";"False";"Koundarm";"Koundarm";"";"";"";"";"120";"Мали";"Mali"
"4171111";"0";"120";"False";"Koundiala";"Koundiala";"";"";"";"";"120";"Мали";"Mali"
"3779133";"3767483";"119";"False";"Kampong Durian Terong";"Kampong Durian Terong";"Negeri Kedah";"Negeri Kedah";"";"";"119";"Малайзия";"Malaysia"
"3779286";"3767479";"119";"False";"Kampong Dalam Huma";"Kampong Dalam Huma";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779224";"3767479";"119";"False";"Kampong Dendong A";"Kampong Dendong A";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779211";"3767479";"119";"False";"Kampong Dewan Kechil";"Kampong Dewan Kechil";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779152";"3767479";"119";"False";"Kampong Durian Kenanga";"Kampong Durian Kenanga";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779245";"3767477";"119";"False";"Kampong Datok";"Kampong Datok";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3779131";"3767476";"119";"False";"Kampong Duson Gilap";"Kampong Duson Gilap";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3779089";"3767482";"119";"False";"Kampong Enam";"Kampong Enam";"Negeri Pulau Pinang";"Negeri Pulau Pinang";"";"";"119";"Малайзия";"Malaysia"
"3779170";"3767471";"119";"False";"Kampong Durian Bubu";"Kampong Durian Bubu";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3769314";"3767474";"119";"False";"Mengkabong";"Mengkabong";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3779113";"3767471";"119";"False";"Kampong Dusun Pinang";"Kampong Dusun Pinang";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779236";"3767473";"119";"False";"Kampong Debak Laut";"Kampong Debak Laut";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3779096";"3767473";"119";"False";"Kampong Empaneg";"Kampong Empaneg";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"4171107";"0";"120";"False";"Koundioli";"Koundioli";"";"";"";"";"120";"Мали";"Mali"
"3778931";"3767479";"119";"False";"Kampong Gemang Baharu";"Kampong Gemang Baharu";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778913";"3767479";"119";"False";"Kampong Geno";"Kampong Geno";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778816";"3767479";"119";"False";"Kampong Gong Keding";"Kampong Gong Keding";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778815";"3767479";"119";"False";"Kampong Gong Kelih";"Kampong Gong Kelih";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3779030";"3767477";"119";"False";"Kampong Ganchong Tengah";"Kampong Ganchong Tengah";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3778929";"3767477";"119";"False";"Kampong Gemayoh";"Kampong Gemayoh";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3778970";"3767471";"119";"False";"Kampong Gelam";"Kampong Gelam";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"4169558";"0";"120";"False";"Nohi";"Nohi";"";"";"";"";"120";"Мали";"Mali"
"4169556";"0";"120";"False";"Noma";"Noma";"";"";"";"";"120";"Мали";"Mali"
"3778950";"3767471";"119";"False";"Kampong Gelombang";"Kampong Gelombang";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3778824";"3767471";"119";"False";"Kampong Gong Guchil";"Kampong Gong Guchil";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3779038";"3767474";"119";"False";"Kampong Gallom Gallom";"Kampong Gallom Gallom";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3777112";"3767474";"119";"False";"Kampong Layon";"Kampong Layon";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"4170255";"0";"120";"False";"Mnia";"Mnia";"";"";"";"";"120";"Мали";"Mali"
"4170254";"0";"120";"False";"Moabougou";"Moabougou";"";"";"";"";"120";"Мали";"Mali"
"3779080";"3767473";"119";"False";"Kampong Engkaru";"Kampong Engkaru";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3274987";"3264411";"200";"False";"Bacılak";"Bacılak";"Trabzon İli";"Trabzon İli";"";"";"200";"Турция";"Turkey"
"4171105";"0";"120";"False";"Koundou";"Koundou";"";"";"";"";"120";"Мали";"Mali"
"4171097";"0";"120";"False";"Koundouko";"Koundouko";"";"";"";"";"120";"Мали";"Mali"
"3778716";"3767483";"119";"False";"Kampong Guar Chempedak";"Kampong Guar Chempedak";"Negeri Kedah";"Negeri Kedah";"";"";"119";"Малайзия";"Malaysia"
"3778732";"3767479";"119";"False";"Kampong Gual Mesta";"Kampong Gual Mesta";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778731";"3767479";"119";"False";"Kampong Gual Nering";"Kampong Gual Nering";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778726";"3767479";"119";"False";"Kampong Gual Petai Berok";"Kampong Gual Petai Berok";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778724";"3767479";"119";"False";"Kampong Gual To' Eh Deng";"Kampong Gual To' Eh Deng";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778677";"3767477";"119";"False";"Kampong Guntong";"Kampong Guntong";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3778653";"3767476";"119";"False";"Kampong Haji Mat Sek";"Kampong Haji Mat Sek";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"4169553";"0";"120";"False";"Nombo";"Nombo";"";"";"";"";"120";"Мали";"Mali"
"4169549";"0";"120";"False";"Nonko";"Nonko";"";"";"";"";"120";"Мали";"Mali"
"3778805";"3767471";"119";"False";"Kampong Gong Lapang";"Kampong Gong Lapang";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3778782";"3767471";"119";"False";"Kampong Gong Pasir Jabi";"Kampong Gong Pasir Jabi";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3778767";"3767471";"119";"False";"Kampong Gong Surau";"Kampong Gong Surau";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3359395";"3349836";"128";"False";"Fingoè";"Fingoè";"Província de Tete";"Província de Tete";"";"";"128";"Мозамбик";"Mozambique"
"3036238";"3034267";"187";"False";"Berdaale";"Berdaale";"Gobolka Hiiraan";"Gobolka Hiiraan";"";"";"187";"Сомали";"Somalia"
"4171095";"0";"120";"False";"Koungo";"Koungo";"";"";"";"";"120";"Мали";"Mali"
"4170379";"0";"120";"False";"Mbassa";"Mbassa";"";"";"";"";"120";"Мали";"Mali"
"3778424";"3767479";"119";"False";"Kampong Jelakong Pak Lembek";"Kampong Jelakong Pak Lembek";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778422";"3767479";"119";"False";"Kampong Jelakong Tok Chik";"Kampong Jelakong Tok Chik";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778526";"3767477";"119";"False";"Kampong Jalan Tegak";"Kampong Jalan Tegak";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3778532";"3767476";"119";"False";"Kampong Jalan Kachu";"Kampong Jalan Kachu";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3778514";"3767476";"119";"False";"Kampong Jambu";"Kampong Jambu";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3778464";"3767482";"119";"False";"Kampong Jawa";"Kampong Jawa";"Negeri Pulau Pinang";"Negeri Pulau Pinang";"";"";"119";"Малайзия";"Malaysia"
"3778447";"3767482";"119";"False";"Kampong Jawi Sempit";"Kampong Jawi Sempit";"Negeri Pulau Pinang";"Negeri Pulau Pinang";"";"";"119";"Малайзия";"Malaysia"
"3778562";"3767471";"119";"False";"Kampong Jaba";"Kampong Jaba";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3778553";"3767471";"119";"False";"Kampong Jabor Kubor";"Kampong Jabor Kubor";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3778642";"3767474";"119";"False";"Kampong Hampalan Kajang";"Kampong Hampalan Kajang";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3778576";"3767473";"119";"False";"Kampong Induk";"Kampong Induk";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3359379";"3349836";"128";"False";"Foia";"Foia";"Província de Tete";"Província de Tete";"";"";"128";"Мозамбик";"Mozambique"
"4032491";"4025386";"176";"False";"Daoudé Sisse";"Daoudé Sisse";"Région de Thiès";"Région de Thiès";"";"";"176";"Сенегал";"Senegal"
"3778405";"3767479";"119";"False";"Kampong Jelor Kechil";"Kampong Jelor Kechil";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778372";"3767479";"119";"False";"Kampong Jenera";"Kampong Jenera";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778369";"3767479";"119";"False";"Kampong Jenereh Kudong";"Kampong Jenereh Kudong";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778368";"3767479";"119";"False";"Kampong Jenereh Rendang";"Kampong Jenereh Rendang";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778327";"3767479";"119";"False";"Kampong Jerat Samata";"Kampong Jerat Samata";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3778301";"3767479";"119";"False";"Kampong Jerus";"Kampong Jerus";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3768525";"3767477";"119";"False";"Kampung Teluk";"Kampung Teluk";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3778420";"3767476";"119";"False";"Kampong Jelapang";"Kampong Jelapang";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3778416";"3767471";"119";"False";"Kampong Jelatang";"Kampong Jelatang";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
